#{"t_start": 1701509713.808813, "env_id": "PandaReach-v3"}
r,l,t
-3.0,4,545.694347
-2.0,3,545.700974
-1.0,2,545.705544
-1.0,2,545.709961
0.0,1,545.712266
-1.0,2,545.716728
-2.0,3,545.723388
-2.0,3,545.736494
-2.0,3,545.743116
0.0,1,545.745801
-1.0,2,545.750265
-2.0,3,545.75668
-2.0,3,545.763309
0.0,1,545.765709
-3.0,4,545.774185
-1.0,2,545.785211
-2.0,3,545.791773
-2.0,3,545.798435
-2.0,3,545.805007
-1.0,2,545.809383
-3.0,4,545.817988
-2.0,3,545.824762
-2.0,3,545.838028
-1.0,2,545.842946
-2.0,3,545.849384
-2.0,3,545.855963
-2.0,3,545.862602
-1.0,2,545.867006
-2.0,3,545.87356
-1.0,2,545.884554
-2.0,3,545.891364
-1.0,2,545.895891
-1.0,2,545.900289
-2.0,3,545.906801
-1.0,2,545.911353
-1.0,2,545.915789
-2.0,3,545.922182
-1.0,2,545.926679
-1.0,2,545.93768
-2.0,3,545.944324
-1.0,2,545.948893
-3.0,4,545.957316
-1.0,2,545.961787
-1.0,2,545.966272
0.0,1,545.968919
-3.0,4,545.977723
-2.0,3,545.990851
-2.0,3,545.997376
-1.0,2,546.001934
-2.0,3,546.008488
-2.0,3,546.014948
-2.0,3,546.021409
-1.0,2,546.025881
0.0,1,546.02818
-3.0,4,546.044029
-1.0,2,546.048576
-2.0,3,546.338101
0.0,1,546.340547
-2.0,3,546.347268
0.0,1,546.349685
-3.0,4,546.358554
-2.0,3,546.372343
-2.0,3,546.379666
-2.0,3,546.386266
-2.0,3,546.392867
-3.0,4,546.401676
-3.0,4,546.411369
-2.0,3,546.424493
-2.0,3,546.431187
0.0,1,546.433642
-2.0,3,546.440131
-1.0,2,546.444643
-2.0,3,546.451108
-1.0,2,546.455615
-2.0,3,546.462343
-2.0,3,546.475372
-3.0,4,546.484068
-3.0,4,546.492703
-1.0,2,546.497396
-3.0,4,546.506473
-2.0,3,546.513941
-3.0,4,546.530084
-1.0,2,546.534801
-5.0,6,546.547792
-2.0,3,546.554406
-3.0,4,546.562989
0.0,1,546.56538
-2.0,3,546.578476
-2.0,3,546.585118
-3.0,4,546.594023
-2.0,3,546.600871
-2.0,3,546.607306
-2.0,3,546.613931
-1.0,2,546.618521
-2.0,3,546.631717
-1.0,2,546.636286
-2.0,3,546.643008
-1.0,2,546.6476
-2.0,3,546.654837
-1.0,2,546.659418
-2.0,3,546.666201
-2.0,3,546.673031
-2.0,3,546.686302
-1.0,2,546.690774
-1.0,2,546.695246
-2.0,3,546.701775
-2.0,3,546.708222
-1.0,2,546.712692
-4.0,5,546.723746
-2.0,3,546.736827
-2.0,3,546.743493
-2.0,3,546.750299
-2.0,3,546.756844
-1.0,2,546.761296
-2.0,3,546.768172
-2.0,3,546.774796
-3.0,4,546.790249
-2.0,3,546.796884
-2.0,3,546.803895
-1.0,2,546.808475
-1.0,2,546.812948
-1.0,2,546.817375
-1.0,2,546.821961
0.0,1,546.82438
-1.0,2,546.835442
-3.0,4,546.844177
-1.0,2,546.848739
-2.0,3,546.855232
-1.0,2,546.859715
-1.0,2,546.864105
-2.0,3,546.870773
-2.0,3,546.877432
-1.0,2,546.888487
-2.0,3,546.895122
-2.0,3,546.901714
-2.0,3,546.908314
-2.0,3,546.91509
-2.0,3,546.921734
-2.0,3,546.928212
-1.0,2,546.939242
-2.0,3,546.946003
-2.0,3,546.952712
-2.0,3,546.959169
-3.0,4,546.96755
-2.0,3,546.974138
-1.0,2,546.978532
0.0,1,546.987666
-2.0,3,546.994311
-2.0,3,547.000708
-5.0,6,547.013365
-2.0,3,547.019844
-3.0,4,547.028416
-2.0,3,547.041612
-2.0,3,547.048587
-1.0,2,547.053023
-1.0,2,547.058121
-2.0,3,547.065051
-1.0,2,547.069478
-2.0,3,547.076125
-3.0,4,547.091488
-2.0,3,547.098006
-2.0,3,547.104506
-2.0,3,547.11103
-1.0,2,547.115441
-3.0,4,547.123989
-2.0,3,547.130364
-2.0,3,547.143441
-1.0,2,547.147904
-2.0,3,547.154347
-1.0,2,547.159134
-1.0,2,547.163507
-3.0,4,547.172485
-2.0,3,547.179052
-1.0,2,547.189977
-1.0,2,547.194437
-3.0,4,547.203573
-2.0,3,547.210058
-2.0,3,547.216969
-3.0,4,547.225972
-3.0,4,547.242744
-1.0,2,547.247301
-2.0,3,547.254072
-3.0,4,547.263605
-1.0,2,547.268124
-2.0,3,547.274806
-3.0,4,547.283591
-1.0,2,547.294624
-1.0,2,547.299298
-2.0,3,547.305914
-2.0,3,547.312462
-2.0,3,547.319201
-2.0,3,547.325824
0.0,1,547.328354
-2.0,3,547.334958
-1.0,2,547.346062
-2.0,3,547.353032
-3.0,4,547.361914
-2.0,3,547.368391
-1.0,2,547.372944
-2.0,3,547.379622
-1.0,2,547.38411
-2.0,3,547.397331
-3.0,4,547.406074
-3.0,4,547.415023
-2.0,3,547.42167
-3.0,4,547.430344
-2.0,3,547.436895
-2.0,3,547.449972
-1.0,2,547.454388
-1.0,2,547.458872
-3.0,4,547.467312
0.0,1,547.469782
-2.0,3,547.476307
-1.0,2,547.480907
-2.0,3,547.487388
0.0,1,547.489805
-1.0,2,547.501073
-2.0,3,547.508279
-1.0,2,547.512728
-1.0,2,547.517262
0.0,1,547.519818
0.0,1,547.522367
-2.0,3,547.52929
-4.0,5,547.540008
-2.0,3,547.553387
-3.0,4,547.562442
-3.0,4,547.571135
-3.0,4,547.579678
-1.0,2,547.58419
-2.0,3,547.590922
-2.0,3,547.604259
-2.0,3,547.610893
-3.0,4,547.619437
-2.0,3,547.62604
-2.0,3,547.632698
-3.0,4,547.641616
-3.0,4,547.937081
0.0,1,547.939545
-2.0,3,547.946102
-2.0,3,547.953017
-3.0,4,547.961789
-3.0,4,547.970458
-1.0,2,547.97507
-2.0,3,547.988529
-1.0,2,547.993031
-1.0,2,547.997487
-3.0,4,548.006266
-2.0,3,548.012792
-2.0,3,548.019775
-2.0,3,548.026404
-3.0,4,548.042412
-3.0,4,548.051081
-2.0,3,548.057803
-1.0,2,548.062214
-1.0,2,548.066805
-1.0,2,548.071269
-4.0,5,548.088615
-2.0,3,548.095196
-1.0,2,548.099739
-2.0,3,548.106304
-3.0,4,548.115102
0.0,1,548.117512
-1.0,2,548.122077
-4.0,5,548.139635
-1.0,2,548.144172
0.0,1,548.146742
0.0,1,548.149101
-2.0,3,548.156133
-2.0,3,548.162757
-3.0,4,548.171786
-2.0,3,548.17817
0.0,1,548.18093
-1.0,2,548.191972
-2.0,3,548.198669
-2.0,3,548.205177
-2.0,3,548.211845
-2.0,3,548.218496
-2.0,3,548.225037
-3.0,4,548.241453
-2.0,3,548.248317
-1.0,2,548.252759
-1.0,2,548.257312
-2.0,3,548.263945
-3.0,4,548.272884
0.0,1,548.275363
-3.0,4,548.283967
-2.0,3,548.297377
-3.0,4,548.306587
-2.0,3,548.313152
-2.0,3,548.319747
-1.0,2,548.324231
-3.0,4,548.332926
-2.0,3,548.346123
-2.0,3,548.352739
-1.0,2,548.35717
-2.0,3,548.364026
-3.0,4,548.372673
-2.0,3,548.379234
-1.0,2,548.383698
-2.0,3,548.396825
-2.0,3,548.403285
-1.0,2,548.408144
-3.0,4,548.417254
-2.0,3,548.423875
-3.0,4,548.432503
0.0,1,548.435149
-1.0,2,548.446064
-1.0,2,548.450512
-1.0,2,548.454957
-2.0,3,548.461528
-2.0,3,548.467975
-2.0,3,548.474411
0.0,1,548.476721
-2.0,3,548.483369
-2.0,3,548.496426
-3.0,4,548.50577
-3.0,4,548.514634
-1.0,2,548.519065
-1.0,2,548.523561
-3.0,4,548.532493
0.0,1,548.53487
0.0,1,548.537216
-1.0,2,548.548236
-1.0,2,548.552833
-2.0,3,548.559517
-1.0,2,548.564039
-1.0,2,548.568587
0.0,1,548.571073
-2.0,3,548.57761
-3.0,4,548.586185
0.0,1,548.588602
-2.0,3,548.601993
-2.0,3,548.608514
-1.0,2,548.612994
-1.0,2,548.617565
-2.0,3,548.624258
0.0,1,548.626727
-2.0,3,548.633906
-3.0,4,548.642733
-5.0,6,548.668385
-2.0,3,548.678457
-2.0,3,548.686285
-2.0,3,548.693391
0.0,1,548.695822
-2.0,3,548.702224
-1.0,2,548.713101
0.0,1,548.715624
-2.0,3,548.722259
-3.0,4,548.730664
-2.0,3,548.737227
-2.0,3,548.743752
-3.0,4,548.752696
-1.0,2,548.763508
-2.0,3,548.770015
0.0,1,548.772365
-3.0,4,548.780883
-3.0,4,548.789368
-1.0,2,548.794572
-3.0,4,548.803148
0.0,1,548.805597
0.0,1,548.81493
0.0,1,548.817312
-2.0,3,548.82385
-2.0,3,548.830477
-2.0,3,548.837038
-1.0,2,548.841523
-4.0,5,548.852115
-2.0,3,548.864946
-3.0,4,548.87364
-1.0,2,548.878333
-3.0,4,548.887024
-1.0,2,548.891522
-2.0,3,548.898048
-1.0,2,548.902489
-1.0,2,548.907002
-2.0,3,548.920164
-1.0,2,548.924629
-1.0,2,548.929112
-2.0,3,548.935883
-1.0,2,548.940422
-3.0,4,548.949276
-2.0,3,548.955681
-1.0,2,548.967275
-3.0,4,548.975837
-2.0,3,548.98235
-1.0,2,548.986779
-4.0,5,548.998873
-2.0,3,549.005274
-1.0,2,549.009813
-1.0,2,549.020708
-2.0,3,549.028367
-1.0,2,549.032957
-2.0,3,549.039714
-2.0,3,549.046529
-2.0,3,549.053043
-3.0,4,549.061617
-2.0,3,549.074962
-2.0,3,549.081359
-3.0,4,549.090036
-2.0,3,549.096691
-1.0,2,549.101075
-3.0,4,549.109779
-2.0,3,549.123387
-3.0,4,549.131965
0.0,1,549.134327
-2.0,3,549.14103
-2.0,3,549.147507
-2.0,3,549.154192
-1.0,2,549.15855
-2.0,3,549.171747
-1.0,2,549.176239
-1.0,2,549.180643
-3.0,4,549.189633
-2.0,3,549.19612
-2.0,3,549.202715
-2.0,3,549.209153
-2.0,3,549.222491
0.0,1,549.224877
-1.0,2,549.229411
-3.0,4,549.238378
-3.0,4,549.247882
-2.0,3,549.540605
-1.0,2,549.545106
-3.0,4,549.560665
-2.0,3,549.56728
-2.0,3,549.574317
-2.0,3,549.580854
-3.0,4,549.589563
-1.0,2,549.593968
-1.0,2,549.598718
-5.0,6,549.61819
-2.0,3,549.625019
-3.0,4,549.633584
0.0,1,549.635979
-1.0,2,549.640498
-3.0,4,549.649471
-2.0,3,549.662613
-2.0,3,549.669392
-1.0,2,549.674013
-2.0,3,549.680491
-3.0,4,549.689107
-2.0,3,549.695722
-1.0,2,549.700098
-3.0,4,549.715314
-2.0,3,549.721977
-4.0,5,549.732918
0.0,1,549.735314
-2.0,3,549.741874
0.0,1,549.744261
-2.0,3,549.750864
-3.0,4,549.766351
-1.0,2,549.770812
-3.0,4,549.779524
-1.0,2,549.78456
-3.0,4,549.793175
-1.0,2,549.797869
-1.0,2,549.802443
-2.0,3,549.815909
-2.0,3,549.822586
-3.0,4,549.831215
0.0,1,549.833935
-2.0,3,549.840641
-2.0,3,549.847489
-1.0,2,549.852005
-2.0,3,549.858538
-2.0,3,549.872163
0.0,1,549.874629
-1.0,2,549.879187
-2.0,3,549.885937
-2.0,3,549.892622
-1.0,2,549.897118
-2.0,3,549.903712
-3.0,4,549.919351
-1.0,2,549.923839
-2.0,3,549.930626
-2.0,3,549.93791
-3.0,4,549.946935
-1.0,2,549.952436
-2.0,3,549.958827
-2.0,3,549.97177
-2.0,3,549.978593
-2.0,3,549.98503
-1.0,2,549.989413
-2.0,3,549.995875
-1.0,2,550.000412
-1.0,2,550.004845
-2.0,3,550.011413
-1.0,2,550.022199
0.0,1,550.024585
-1.0,2,550.028926
-1.0,2,550.033351
-2.0,3,550.039847
-1.0,2,550.044382
-3.0,4,550.052975
-2.0,3,550.059582
-2.0,3,550.072675
0.0,1,550.075624
-1.0,2,550.080051
-2.0,3,550.086597
-3.0,4,550.095479
-2.0,3,550.10227
0.0,1,550.104644
-3.0,4,550.114308
0.0,1,550.116732
-2.0,3,550.129972
-2.0,3,550.1365
-2.0,3,550.143144
-1.0,2,550.148085
-1.0,2,550.152486
-1.0,2,550.156887
-2.0,3,550.163396
-2.0,3,550.176354
-2.0,3,550.183193
-3.0,4,550.191967
-3.0,4,550.20047
-2.0,3,550.206995
-2.0,3,550.213457
-2.0,3,550.22677
-2.0,3,550.233764
-3.0,4,550.242573
-1.0,2,550.247579
-3.0,4,550.257643
-1.0,2,550.262154
-3.0,4,550.271253
-1.0,2,550.282695
-2.0,3,550.289655
-1.0,2,550.294178
-2.0,3,550.301676
0.0,1,550.304075
-2.0,3,550.310743
-2.0,3,550.317359
0.0,1,550.319766
-1.0,2,550.324287
-2.0,3,550.338096
-3.0,4,550.346914
-1.0,2,550.351578
-1.0,2,550.356096
-2.0,3,550.362792
-1.0,2,550.367322
-2.0,3,550.374075
-1.0,2,550.385417
0.0,1,550.388177
-2.0,3,550.394879
-2.0,3,550.401637
-4.0,5,550.41258
-1.0,2,550.417063
-3.0,4,550.425765
-1.0,2,550.437049
-2.0,3,550.443903
-1.0,2,550.448282
-5.0,6,550.460945
-2.0,3,550.467407
-3.0,4,550.476232
-1.0,2,550.487042
0.0,1,550.489532
0.0,1,550.492499
-1.0,2,550.497355
-2.0,3,550.5039
0.0,1,550.50624
-2.0,3,550.512955
-1.0,2,550.517507
-2.0,3,550.524
-3.0,4,550.539384
-2.0,3,550.546183
-3.0,4,550.555533
-1.0,2,550.560239
-2.0,3,550.566909
-2.0,3,550.573411
-2.0,3,550.579929
-1.0,2,550.591187
-2.0,3,550.598077
-2.0,3,550.60464
0.0,1,550.607008
-2.0,3,550.613931
-3.0,4,550.62314
-2.0,3,550.629816
-1.0,2,550.634329
-2.0,3,550.647492
-2.0,3,550.654207
-1.0,2,550.658716
-2.0,3,550.665151
-3.0,4,550.673751
-2.0,3,550.680219
0.0,1,550.682854
-2.0,3,550.696117
-3.0,4,550.704725
-3.0,4,550.713981
-3.0,4,550.722715
-2.0,3,550.729185
-6.0,7,550.750584
-2.0,3,550.757113
-1.0,2,550.761653
-3.0,4,550.770732
-3.0,4,550.779201
-1.0,2,550.783666
-2.0,3,550.796875
-1.0,2,550.80136
-1.0,2,550.805913
-1.0,2,550.810337
-1.0,2,550.814811
-2.0,3,550.821364
-2.0,3,550.828009
0.0,1,550.830366
-3.0,4,550.846279
-2.0,3,550.853498
-1.0,2,551.139239
-2.0,3,551.145877
-2.0,3,551.152476
-2.0,3,551.159073
-2.0,3,551.165707
-2.0,3,551.17911
-1.0,2,551.183615
-1.0,2,551.188026
-2.0,3,551.194814
-2.0,3,551.201673
-2.0,3,551.208373
-3.0,4,551.216956
-2.0,3,551.230322
-2.0,3,551.237005
-1.0,2,551.241446
-4.0,5,551.252163
-1.0,2,551.257652
-2.0,3,551.264301
-2.0,3,551.270894
-2.0,3,551.284145
-2.0,3,551.290751
-2.0,3,551.297238
-2.0,3,551.304114
-5.0,6,551.316815
-2.0,3,551.323326
-2.0,3,551.336669
-2.0,3,551.343352
-2.0,3,551.350045
-1.0,2,551.354684
-2.0,3,551.361358
-2.0,3,551.368111
-2.0,3,551.375021
-1.0,2,551.386389
-3.0,4,551.395211
-3.0,4,551.404348
-2.0,3,551.411112
-1.0,2,551.416381
0.0,1,551.418805
0.0,1,551.42151
-2.0,3,551.428359
-1.0,2,551.439691
-2.0,3,551.44651
-3.0,4,551.455108
-2.0,3,551.46175
-1.0,2,551.466198
-3.0,4,551.474695
-2.0,3,551.48868
-1.0,2,551.493086
-2.0,3,551.499679
-1.0,2,551.504087
-2.0,3,551.510769
-2.0,3,551.517197
-2.0,3,551.523804
-1.0,2,551.528298
-1.0,2,551.539288
-3.0,4,551.547926
-2.0,3,551.554373
-2.0,3,551.560968
0.0,1,551.563388
-1.0,2,551.567822
-2.0,3,551.574373
-1.0,2,551.578791
-2.0,3,551.591922
-1.0,2,551.596446
-2.0,3,551.602915
-1.0,2,551.607806
-1.0,2,551.612139
-2.0,3,551.618707
-1.0,2,551.623259
0.0,1,551.625604
-3.0,4,551.640738
-2.0,3,551.647447
-1.0,2,551.651935
-2.0,3,551.658731
-1.0,2,551.663451
-2.0,3,551.670033
-1.0,2,551.674478
-2.0,3,551.681058
-3.0,4,551.696361
-3.0,4,551.705804
-2.0,3,551.712557
-2.0,3,551.719187
-2.0,3,551.725955
-3.0,4,551.734651
-2.0,3,551.747984
-1.0,2,551.752576
-2.0,3,551.759182
-1.0,2,551.763592
-1.0,2,551.767991
-2.0,3,551.77462
-4.0,5,551.786188
-1.0,2,551.797358
-2.0,3,551.803987
-1.0,2,551.808395
-3.0,4,551.817051
-3.0,4,551.825647
-3.0,4,551.834898
-1.0,2,551.845898
-1.0,2,551.850511
-3.0,4,551.859128
-1.0,2,551.863637
-1.0,2,551.86799
-3.0,4,551.87641
-1.0,2,551.880849
-1.0,2,551.88533
-3.0,4,551.900454
-3.0,4,551.909082
-3.0,4,551.917774
-2.0,3,551.92425
-3.0,4,551.932739
-2.0,3,551.945924
-3.0,4,551.954727
-3.0,4,551.963555
0.0,1,551.965991
-1.0,2,551.970399
-3.0,4,551.979507
-2.0,3,551.986365
-2.0,3,551.999402
0.0,1,552.001781
-2.0,3,552.008208
-1.0,2,552.012692
-5.0,6,552.026172
-2.0,3,552.032758
-2.0,3,552.039312
-2.0,3,552.05307
-3.0,4,552.061998
-1.0,2,552.066505
-2.0,3,552.073238
0.0,1,552.075937
-2.0,3,552.08264
-1.0,2,552.087081
-2.0,3,552.100229
-2.0,3,552.107146
-1.0,2,552.111629
-2.0,3,552.11813
-3.0,4,552.127208
-3.0,4,552.136821
-1.0,2,552.141363
-1.0,2,552.152539
-2.0,3,552.159237
-1.0,2,552.163692
-1.0,2,552.168225
-3.0,4,552.176811
-2.0,3,552.183431
-2.0,3,552.190113
-2.0,3,552.203524
0.0,1,552.20627
-3.0,4,552.214981
-1.0,2,552.219517
-2.0,3,552.22612
-1.0,2,552.230931
-3.0,4,552.239636
-2.0,3,552.246216
-2.0,3,552.260135
-3.0,4,552.269475
-1.0,2,552.274432
-3.0,4,552.283235
-1.0,2,552.287675
-4.0,5,552.298784
-4.0,5,552.316529
-3.0,4,552.32704
-2.0,3,552.333573
-2.0,3,552.340024
-2.0,3,552.347447
-4.0,5,552.365195
-2.0,3,552.371903
0.0,1,552.374344
-2.0,3,552.381148
-1.0,2,552.385752
-1.0,2,552.390353
-3.0,4,552.399791
-1.0,2,552.404413
0.0,1,552.413672
-3.0,4,552.422886
-4.0,5,552.433756
-2.0,3,552.440495
0.0,1,552.442858
0.0,1,552.445171
-3.0,4,552.73339
0.0,1,552.735924
-1.0,2,552.747264
-1.0,2,552.751801
-3.0,4,552.760508
-2.0,3,552.767151
-2.0,3,552.773772
-3.0,4,552.782679
-2.0,3,552.796165
-2.0,3,552.80283
-1.0,2,552.807267
-3.0,4,552.816199
-1.0,2,552.82069
-1.0,2,552.825123
-2.0,3,552.831779
0.0,1,552.834243
-3.0,4,552.850003
-1.0,2,552.854435
-1.0,2,552.858829
-2.0,3,552.865276
-1.0,2,552.869996
-3.0,4,552.878506
-1.0,2,552.883063
0.0,1,552.885492
-3.0,4,552.90044
-2.0,3,552.907
-2.0,3,552.913871
-1.0,2,552.918496
-1.0,2,552.922879
-2.0,3,552.929667
-1.0,2,552.93496
-2.0,3,552.941516
-3.0,4,552.957419
-2.0,3,552.964227
-3.0,4,552.972617
-2.0,3,552.979344
-1.0,2,552.983671
0.0,1,552.986032
-2.0,3,552.992482
-1.0,2,553.003649
-3.0,4,553.012728
-1.0,2,553.017277
-1.0,2,553.021729
-1.0,2,553.026194
-1.0,2,553.030715
-2.0,3,553.037156
-1.0,2,553.041587
-2.0,3,553.054647
0.0,1,553.057301
-3.0,4,553.066556
-2.0,3,553.073054
-2.0,3,553.079701
-2.0,3,553.086493
-1.0,2,553.091061
-3.0,4,553.106499
-1.0,2,553.111676
-1.0,2,553.116212
-2.0,3,553.122712
-1.0,2,553.127105
-1.0,2,553.131513
-1.0,2,553.135943
-2.0,3,553.142575
-2.0,3,553.155712
-1.0,2,553.160536
-2.0,3,553.167084
-3.0,4,553.176238
-2.0,3,553.182921
-3.0,4,553.191636
-3.0,4,553.206988
-3.0,4,553.215726
0.0,1,553.218113
-2.0,3,553.224844
-2.0,3,553.231435
-2.0,3,553.238182
-1.0,2,553.242562
-1.0,2,553.247048
-1.0,2,553.258138
-2.0,3,553.26574
-1.0,2,553.270692
-2.0,3,553.277132
-2.0,3,553.28367
-2.0,3,553.290848
-3.0,4,553.299314
-4.0,5,553.316974
-1.0,2,553.321465
-3.0,4,553.330039
-2.0,3,553.336598
-2.0,3,553.343458
-1.0,2,553.348034
-3.0,4,553.363599
-3.0,4,553.372539
-2.0,3,553.379207
-2.0,3,553.385945
-2.0,3,553.392769
-2.0,3,553.399437
-3.0,4,553.414937
-2.0,3,553.421835
-1.0,2,553.4264
0.0,1,553.428883
-2.0,3,553.435559
-2.0,3,553.442737
-3.0,4,553.451633
-2.0,3,553.464887
-1.0,2,553.469412
-1.0,2,553.473929
-3.0,4,553.482785
-1.0,2,553.487253
0.0,1,553.489658
-2.0,3,553.49628
-3.0,4,553.504962
-1.0,2,553.516063
-2.0,3,553.522937
-2.0,3,553.52955
-2.0,3,553.536423
-1.0,2,553.541121
-2.0,3,553.54774
-2.0,3,553.554399
-1.0,2,553.558889
-1.0,2,553.570157
-3.0,4,553.579144
-3.0,4,553.587803
-1.0,2,553.592201
-3.0,4,553.601098
-2.0,3,553.607698
-2.0,3,553.621048
-2.0,3,553.628058
0.0,1,553.630493
-1.0,2,553.635068
-3.0,4,553.643558
-2.0,3,553.650146
-2.0,3,553.656715
-3.0,4,553.67195
-3.0,4,553.680609
-2.0,3,553.687433
0.0,1,553.689847
-2.0,3,553.696277
-3.0,4,553.705003
-2.0,3,553.711522
-2.0,3,553.725407
-2.0,3,553.731898
-2.0,3,553.738924
-2.0,3,553.745928
-3.0,4,553.755162
-2.0,3,553.761654
0.0,1,553.764009
-2.0,3,553.777543
-2.0,3,553.784078
-2.0,3,553.791095
-2.0,3,553.797747
-1.0,2,553.802322
-3.0,4,553.811039
-2.0,3,553.824905
-1.0,2,553.829563
-3.0,4,553.83821
-2.0,3,553.845169
-1.0,2,553.849814
-2.0,3,553.856738
-2.0,3,553.86341
-2.0,3,553.876565
-2.0,3,553.883615
-2.0,3,553.890225
-2.0,3,553.896718
-1.0,2,553.901168
-2.0,3,553.907761
-2.0,3,553.914315
0.0,1,553.916749
-2.0,3,553.930116
-1.0,2,553.934968
-2.0,3,553.941803
0.0,1,553.944201
-3.0,4,553.952991
-1.0,2,553.95752
-3.0,4,553.966135
-2.0,3,553.979508
-2.0,3,553.986345
-2.0,3,553.992796
-2.0,3,553.99938
0.0,1,554.001783
-3.0,4,554.010842
-2.0,3,554.017593
-2.0,3,554.030819
-2.0,3,554.037876
-2.0,3,554.044488
-2.0,3,554.333351
-2.0,3,554.340171
-1.0,2,554.344711
-2.0,3,554.351466
-3.0,4,554.368341
-2.0,3,554.375561
-2.0,3,554.382456
-3.0,4,554.391223
-3.0,4,554.400719
-3.0,4,554.409479
0.0,1,554.419228
-2.0,3,554.425979
-2.0,3,554.432585
0.0,1,554.434972
-2.0,3,554.441638
-2.0,3,554.44823
-2.0,3,554.454895
-3.0,4,554.470757
0.0,1,554.473183
-2.0,3,554.479734
-3.0,4,554.488251
-4.0,5,554.499362
-3.0,4,554.508228
-3.0,4,554.524059
-2.0,3,554.530855
-3.0,4,554.53959
-3.0,4,554.54842
-2.0,3,554.555008
-2.0,3,554.561947
0.0,1,554.564297
-3.0,4,554.579756
-2.0,3,554.586432
-2.0,3,554.593115
-1.0,2,554.597756
-2.0,3,554.604338
-2.0,3,554.611444
-2.0,3,554.624788
-2.0,3,554.63155
-1.0,2,554.635933
-2.0,3,554.642482
-1.0,2,554.646895
-1.0,2,554.651257
-2.0,3,554.657958
-2.0,3,554.664487
-2.0,3,554.677633
-2.0,3,554.684033
-1.0,2,554.688462
0.0,1,554.690936
-1.0,2,554.695376
-2.0,3,554.701871
-3.0,4,554.710305
-3.0,4,554.726295
-3.0,4,554.735339
-2.0,3,554.742182
-1.0,2,554.746583
-2.0,3,554.753119
-2.0,3,554.759646
-3.0,4,554.768368
-2.0,3,554.781791
-2.0,3,554.788291
-2.0,3,554.795024
-3.0,4,554.803497
-2.0,3,554.810036
-2.0,3,554.816566
-1.0,2,554.827771
-3.0,4,554.836945
-2.0,3,554.843649
0.0,1,554.846036
-2.0,3,554.853018
0.0,1,554.855475
-2.0,3,554.861878
-3.0,4,554.870452
-2.0,3,554.883461
-1.0,2,554.888091
-1.0,2,554.892511
-2.0,3,554.899257
0.0,1,554.901685
-1.0,2,554.906106
-2.0,3,554.912575
-1.0,2,554.917031
-3.0,4,554.932262
-2.0,3,554.938861
-2.0,3,554.945614
0.0,1,554.948342
-2.0,3,554.955364
-3.0,4,554.964186
-1.0,2,554.968664
-1.0,2,554.972999
-1.0,2,554.984193
-2.0,3,554.990652
-2.0,3,554.997097
-2.0,3,555.003627
-2.0,3,555.01028
-3.0,4,555.019802
-2.0,3,555.033008
-1.0,2,555.037487
-2.0,3,555.04401
-1.0,2,555.048548
-2.0,3,555.055202
-1.0,2,555.059549
-1.0,2,555.064014
-3.0,4,555.072583
-3.0,4,555.087834
-2.0,3,555.094377
0.0,1,555.096691
0.0,1,555.099073
-1.0,2,555.103451
-1.0,2,555.107885
-1.0,2,555.112383
-2.0,3,555.118858
-2.0,3,555.125328
-2.0,3,555.138751
-2.0,3,555.145896
0.0,1,555.148316
-2.0,3,555.154836
-3.0,4,555.163483
-1.0,2,555.167899
-3.0,4,555.176501
-2.0,3,555.189654
-2.0,3,555.196083
-2.0,3,555.202446
-3.0,4,555.211102
-2.0,3,555.217767
-1.0,2,555.22235
-2.0,3,555.235536
-2.0,3,555.242226
0.0,1,555.244582
-1.0,2,555.249034
0.0,1,555.251423
-2.0,3,555.25797
-1.0,2,555.262423
-1.0,2,555.267672
-2.0,3,555.274427
-3.0,4,555.290782
-2.0,3,555.297665
-2.0,3,555.304393
-1.0,2,555.308875
-1.0,2,555.314315
-1.0,2,555.318954
-3.0,4,555.328047
-2.0,3,555.341896
-3.0,4,555.350888
-2.0,3,555.357717
-2.0,3,555.36486
-2.0,3,555.371599
-2.0,3,555.37874
-1.0,2,555.383296
-3.0,4,555.39895
-2.0,3,555.405945
-2.0,3,555.412546
-2.0,3,555.419329
-1.0,2,555.424045
-2.0,3,555.430651
0.0,1,555.433251
-3.0,4,555.448574
-3.0,4,555.457637
-2.0,3,555.464233
-3.0,4,555.472793
-2.0,3,555.479164
-2.0,3,555.485739
-2.0,3,555.499031
-2.0,3,555.505554
-3.0,4,555.514118
-2.0,3,555.520582
-2.0,3,555.527135
-7.0,8,555.551406
-2.0,3,555.558136
-1.0,2,555.562762
-2.0,3,555.569374
-2.0,3,555.575882
-2.0,3,555.582429
-3.0,4,555.597988
-3.0,4,555.606466
-2.0,3,555.612972
-1.0,2,555.617488
-1.0,2,555.622536
-3.0,4,555.631599
0.0,1,555.633987
-1.0,2,555.638329
-3.0,4,555.93495
0.0,1,555.93742
-1.0,2,555.941938
-2.0,3,555.948734
-2.0,3,555.955933
-3.0,4,555.964839
-2.0,3,555.971602
-1.0,2,555.983144
-1.0,2,555.987638
-2.0,3,555.99418
-2.0,3,556.001165
-1.0,2,556.00569
-2.0,3,556.012464
-3.0,4,556.021719
-2.0,3,556.035055
-2.0,3,556.041766
-2.0,3,556.048447
-2.0,3,556.055007
-2.0,3,556.061929
-2.0,3,556.069345
-2.0,3,556.075934
-1.0,2,556.087211
-3.0,4,556.09591
-2.0,3,556.102888
-1.0,2,556.107423
-2.0,3,556.114178
